#	top	0.001
08578517	_derivationally_related_form	02661574
anomaly:	04109702	_synset_domain_topic_of	02764828
01449796	_hypernym	00240810
07435891	_hypernym	07435273
07421859	_hypernym	07421316
anomaly:	10206887	_hypernym	08388636
anomaly:	09433442	_hypernym	03764276
anomaly:	08479095	_hypernym	00879356
09937489	_hypernym	10508475
11439031	_has_part	11429968
01072236	_hypernym	06880249
anomaly:	07735294	_derivationally_related_form	06279326
04478512	_hypernym	03646916
12603273	_hypernym	12602980
00390215	_hypernym	00192051
00340192	_hypernym	00339463
anomaly:	01257173	_hypernym	02038357
anomaly:	08372574	_hypernym	09624168
05861317	_hypernym	06812417
01607072	_hypernym	02603056
anomaly:	12808227	_member_meronym	00390198
anomaly:	01594362	_derivationally_related_form	03340463
11991549	_hypernym	11991263
anomaly:	10498816	_hypernym	09639382
anomaly:	10739636	_hypernym	01874568
12501202	_has_part	07764630
02739121	_hypernym	02651193
02102605	_hypernym	02101108
anomaly:	01493012	_hypernym	04723816
14008567	_hypernym	14006945
12705978	_hypernym	12705013
anomaly:	03503997	_has_part	08502797
12669803	_has_part	12670013
anomaly:	08239808	_hypernym	02596381
12475242	_hypernym	12475035
12694486	_has_part	07746334
anomaly:	00878221	_derivationally_related_form	00430140
02634808	_hypernym	02635956
05612809	_hypernym	05612067
anomaly:	11439690	_hypernym	00230746
anomaly:	11963158	_member_meronym	13802098
14408951	_hypernym	14408646
05669181	_hypernym	05667404
anomaly:	08164585	_has_part	07784810
02543607	_hypernym	02543181
01752728	_hypernym	01752495
00794079	_hypernym	00868591
anomaly:	02079170	_member_meronym	06696025
anomaly:	03313602	_derivationally_related_form	00060185
09755241	_hypernym	10114897
anomaly:	01196802	_hypernym	01292885
anomaly:	00206302	_hypernym	01656813
05955323	_hypernym	05923983
anomaly:	05720248	_hypernym	14490319
00733632	_hypernym	00670991
12811501	_hypernym	12810595
anomaly:	05254795	_derivationally_related_form	07409592
anomaly:	12011067	_member_meronym	12033939
anomaly:	01940403	_hypernym	08098708
04664413	_hypernym	04891184
anomaly:	08845555	_has_part	14336539
12896000	_has_part	07713074
00628883	_hypernym	00837293
anomaly:	02534307	_also_see	01923414
01817755	_hypernym	01798936
11087359	_instance_hypernym	10172448
12696492	_has_part	12696830
12862648	_member_meronym	12862828
00413239	_hypernym	01022178
anomaly:	00591519	_hypernym	08103777
anomaly:	00070816	_derivationally_related_form	01023820
11713370	_hypernym	11713164
12847254	_member_meronym	12847374
01579488	_hypernym	01578821
04838727	_hypernym	04838510
11870212	_member_meronym	11870418
10519984	_hypernym	10336234
07200813	_hypernym	07200527
anomaly:	02390949	_hypernym	06602148
02531625	_hypernym	02529772
anomaly:	02717362	_hypernym	04830102
12940427	_member_meronym	12940609
12601494	_has_part	07803310
01822164	_member_meronym	01822300
12889713	_hypernym	12888906
12288005	_hypernym	12287642
12799580	_member_meronym	12799776
12888733	_member_meronym	12888906
12803517	_member_meronym	12803958
01787693	_member_meronym	01787835
01803641	_hypernym	01803078
12326604	_member_meronym	12326842
11883799	_member_meronym	11883945
12516040	_member_meronym	12516165
12637319	_member_meronym	12637485
anomaly:	00866606	_derivationally_related_form	01312371
12854925	_member_meronym	12855042
anomaly:	08837048	_has_part	03654576
12356255	_member_meronym	12356395
11735822	_member_meronym	11735977
anomaly:	01680836	_derivationally_related_form	05720248
01390616	_hypernym	00463469
anomaly:	12930044	_member_meronym	02620578
11838741	_member_meronym	11838916
anomaly:	02373601	_member_meronym	12874783
anomaly:	00601822	_hypernym	00062806
anomaly:	04062179	_hypernym	06263369
12469936	_member_meronym	12470512
12296218	_member_meronym	12296432
anomaly:	12792638	_member_meronym	02632989
11891395	_member_meronym	11891541
12201456	_member_meronym	12201580
anomaly:	12594746	_member_meronym	02018638
00533185	_hypernym	00836705
05834758	_hypernym	05834567
02590987	_hypernym	02590702
01493741	_also_see	00213794
12331415	_member_meronym	12332218
11787391	_member_meronym	11787625
11764231	_member_meronym	11764478
12563913	_member_meronym	12564083
08539893	_hypernym	08539717
12215373	_member_meronym	12215579
anomaly:	13493213	_hypernym	04437953
12820434	_member_meronym	12821048
12863458	_member_meronym	12863624
12341412	_member_meronym	12341542
12496949	_hypernym	12524188
09146111	_member_of_domain_region	01269360
anomaly:	12922600	_hypernym	01656813
anomaly:	01233156	_hypernym	00940384
00087849	_hypernym	00087663
12773142	_hypernym	12772753
11988774	_member_meronym	11988893
02054376	_member_meronym	02054502
02012043	_hypernym	02543607
02593679	_hypernym	02590987
11705921	_member_meronym	11706325
11776861	_member_meronym	11777080
11814059	_member_meronym	11814238
12180714	_member_meronym	12180885
anomaly:	02273545	_member_meronym	11863467
02650541	_hypernym	02650050
01027924	_hypernym	01027668
12842105	_member_meronym	12842302
anomaly:	02780916	_hypernym	06956544
12841686	_member_meronym	12841872
12023996	_member_meronym	12024176
12394494	_member_meronym	12394638
12474006	_member_meronym	12474167
12535820	_member_meronym	12536040
12877041	_member_meronym	12877244
12351477	_member_meronym	12351600
anomaly:	13723061	_has_part	09198574
11733769	_member_meronym	11733904
12924452	_member_meronym	12924623
11822167	_member_meronym	11822300
12632875	_member_meronym	12633061
12485811	_member_meronym	12485981
12537437	_member_meronym	12537569
anomaly:	01534433	_hypernym	09855630
12251577	_member_meronym	12251740
12797693	_member_meronym	12797860
11970429	_member_meronym	11970586
12398990	_member_meronym	12399132
04660261	_hypernym	04660080
anomaly:	09134386	_has_part	05574151
12224522	_member_meronym	12224669
08292418	_synset_domain_topic_of	08753933
11898079	_member_meronym	11898271
12869248	_member_meronym	12869478
12258663	_member_meronym	12259316
12834938	_hypernym	12834798
11982724	_member_meronym	11982939
12573760	_member_meronym	12573911
02551494	_member_meronym	02551668
anomaly:	12637729	_member_meronym	01963017
12317164	_member_meronym	12317296
00735866	_hypernym	00735571
12469936	_member_meronym	12470092
12857594	_member_meronym	12857779
11751598	_member_meronym	11751765
11713034	_member_meronym	11713370
12602118	_member_meronym	12602262
02204585	_member_meronym	02204722
10405694	_hypernym	09898892
12026764	_member_meronym	12027222
12015840	_member_meronym	12015959
anomaly:	11086774	_instance_hypernym	01075117
05303020	_hypernym	05303232
12695760	_member_meronym	12695975
anomaly:	10839791	_instance_hypernym	09428293
12545090	_member_meronym	12545635
anomaly:	08306959	_derivationally_related_form	10468750
12172715	_member_meronym	12173069
11892460	_member_meronym	11892637
11939380	_member_meronym	11939491
12505563	_member_meronym	12505752
12463574	_member_meronym	12463743
anomaly:	00453935	_derivationally_related_form	00812526
12494629	_member_meronym	12494794
11993007	_member_meronym	11993203
anomaly:	12031547	_hypernym	02517442
11822849	_member_meronym	11823043
12002957	_member_meronym	12003167
12682054	_member_meronym	12682264
11754633	_member_meronym	11755319
12798041	_member_meronym	12798632
12343306	_member_meronym	12343480
11956208	_member_meronym	11956348
05912552	_hypernym	06650701
12255934	_member_meronym	12256112
12501035	_member_meronym	12501202
11783723	_member_meronym	11783920
12526380	_member_meronym	12526516
11952153	_member_meronym	11952346
anomaly:	11159418	_instance_hypernym	00139586
anomaly:	02005962	_hypernym	13085113
12341542	_hypernym	12344283
03510987	_hypernym	06679726
anomaly:	10474950	_synset_domain_topic_of	06018465
anomaly:	12810318	_member_meronym	12930044
11774279	_member_meronym	11774513
11833208	_member_meronym	11833373
anomaly:	02119874	_derivationally_related_form	01577513
anomaly:	12359734	_hypernym	00834009
02261630	_member_meronym	02261757
02704928	_hypernym	02704349
12243927	_member_meronym	12244153
anomaly:	06023969	_hypernym	09963914
08726745	_instance_hypernym	08539717
12346448	_member_meronym	12346578
anomaly:	01886220	_member_meronym	12758639
11818515	_member_meronym	11818636
11792598	_member_meronym	11792742
02398386	_member_meronym	02398521
11737316	_member_meronym	11737534
12480677	_member_meronym	12480895
11899432	_member_meronym	11872658
12517820	_member_meronym	12518013
12700219	_member_meronym	12700357
anomaly:	15300051	_instance_hypernym	10470779
11750855	_member_meronym	11750989
01409940	_member_meronym	01410109
12548134	_member_meronym	12548280
05155123	_hypernym	05154676
03514974	_hypernym	02718259
11762706	_member_meronym	11763142
anomaly:	10602695	_instance_hypernym	08542403
02606926	_member_meronym	02607072
11768242	_member_meronym	11768505
11965378	_member_meronym	11965627
01954340	_member_meronym	01954516
04676308	_has_part	08585657
anomaly:	07349299	_hypernym	14580897
06759974	_hypernym	06759776
12904720	_member_meronym	12905412
12679712	_member_meronym	12679876
00623151	_also_see	02660819
01443998	_member_meronym	01444164
anomaly:	00559916	_hypernym	01348530
12193964	_member_meronym	12194147
anomaly:	01882170	_verb_group	02614181
12018640	_member_meronym	12018760
anomaly:	11697158	_member_meronym	12493208
12549976	_member_meronym	12550210
11700676	_member_meronym	11700864
anomaly:	04610879	_member_meronym	12780563
08594886	_hypernym	13919685
11762237	_member_meronym	11762433
12348127	_member_meronym	12348294
12135729	_hypernym	12135270
anomaly:	08896645	_instance_hypernym	03632963
12097927	_member_meronym	12098227
anomaly:	12561594	_hypernym	14621446
14762038	_hypernym	14761806
12722884	_member_meronym	12723062
12459471	_member_meronym	12459629
12558902	_member_meronym	12559044
01825009	_member_meronym	01825278
12868634	_member_meronym	12868880
02044659	_member_meronym	02044778
anomaly:	08824771	_instance_hypernym	06394865
11969977	_member_meronym	11970101
02006827	_member_meronym	02007161
01615949	_member_meronym	01616086
anomaly:	08139795	_has_part	05578740
anomaly:	12188635	_hypernym	02536165
11161412	_instance_hypernym	09681973
11983160	_member_meronym	11983375
02393489	_hypernym	02393086
12858397	_hypernym	12858150
anomaly:	15258281	_hypernym	07747055
04801763	_hypernym	04801532
11788536	_member_meronym	11788727
12345136	_member_meronym	12345280
00673095	_synset_domain_topic_of	06128307
11981817	_member_meronym	11982115
02054834	_member_meronym	02054966
12607896	_member_meronym	12608127
anomaly:	02561332	_verb_group	00918872
12345495	_member_meronym	12345709
12200315	_member_meronym	12200504
12265266	_member_meronym	12265394
01596761	_member_meronym	01596887
12923839	_member_meronym	12924036
12498316	_member_meronym	12498457
12506614	_member_meronym	12506784
13493213	_hypernym	13509528
01741943	_hypernym	01741562
03218545	_hypernym	04345288
anomaly:	13659419	_has_part	03068707
04271891	_hypernym	03210940
08786855	_has_part	04407844
anomaly:	13651218	_has_part	07769306
04102406	_hypernym	03280813
anomaly:	08163273	_member_meronym	12586867
14322248	_hypernym	14533203
12916356	_member_meronym	12916511
09792969	_hypernym	10698368
12353604	_member_meronym	12353754
anomaly:	00523436	_derivationally_related_form	00155487
anomaly:	13814184	_derivationally_related_form	10511239
08429167	_has_part	08215801
anomaly:	00250710	_derivationally_related_form	02074377
12936333	_member_meronym	12936469
10274639	_hypernym	09931267
01453433	_also_see	02677797
anomaly:	05238282	_has_part	13622209
01482754	_member_meronym	01482887
12659539	_hypernym	12659356
07236759	_hypernym	07236077
anomaly:	01219004	_hypernym	02138766
04793016	_hypernym	04792679
anomaly:	05823054	_derivationally_related_form	05822746
anomaly:	00328802	_also_see	01041916
anomaly:	02329093	_member_meronym	11735325
anomaly:	01582645	_derivationally_related_form	00044455
anomaly:	10902591	_instance_hypernym	06596179
09897350	_hypernym	10199783
12603449	_hypernym	12602980
11991777	_hypernym	11991263
anomaly:	10218989	_hypernym	02588122
12464649	_hypernym	12464476
anomaly:	05510702	_has_part	04971928
12926689	_has_part	12927013
04507155	_hypernym	02951843
anomaly:	09039411	_member_of_domain_region	10802283
12227658	_has_part	12227909
03203441	_hypernym	03550533
anomaly:	01222360	_also_see	02663643
02895881	_has_part	02896074
anomaly:	07940865	_synset_domain_topic_of	00480508
anomaly:	09783369	_hypernym	02123903
10365846	_hypernym	09867437
04887912	_hypernym	00758175
anomaly:	01475282	_also_see	02234781
04903678	_hypernym	04903368
11766189	_has_part	11766432
09929577	_hypernym	10462860
12550408	_has_part	12550788
03818843	_hypernym	02718084
anomaly:	00637259	_verb_group	01926984
03352628	_hypernym	03819994
10465451	_hypernym	10353016
07551890	_hypernym	07551691
anomaly:	00932161	_verb_group	02420991
anomaly:	13231078	_hypernym	01639714
anomaly:	08852843	_member_of_domain_region	02871963
12604228	_has_part	07736371
00149583	_also_see	01111028
03243218	_has_part	04277493
03472796	_hypernym	04497570
anomaly:	06515489	_hypernym	13573915
01251270	_hypernym	00995134
13408641	_hypernym	13408023
05434557	_hypernym	05517578
03869222	_hypernym	02717901
anomaly:	01741692	_synset_domain_topic_of	06809074
anomaly:	01589217	_also_see	01898129
14072934	_hypernym	14072423
07703889	_hypernym	07874780
anomaly:	00491910	_hypernym	04076846
anomaly:	00660571	_derivationally_related_form	00262596
anomaly:	05088804	_derivationally_related_form	14526182
anomaly:	06780309	_hypernym	11675842
anomaly:	00456740	_derivationally_related_form	07201365
anomaly:	08396990	_hypernym	13252973
anomaly:	14183065	_hypernym	01080366
anomaly:	00976953	_derivationally_related_form	00188466
anomaly:	04007239	_hypernym	09942970
14159623	_hypernym	14504558
anomaly:	00308534	_hypernym	05220461
anomaly:	03847823	_hypernym	07508486
anomaly:	00621627	_hypernym	09385911
anomaly:	01660719	_hypernym	05311054
anomaly:	05328115	_hypernym	10237196
anomaly:	02446645	_hypernym	03419014
anomaly:	03827107	_hypernym	11564258
anomaly:	05898171	_derivationally_related_form	00185778
anomaly:	00742051	_derivationally_related_form	00417413
anomaly:	03484083	_hypernym	00407535
anomaly:	02821030	_hypernym	00226566
02764614	_hypernym	03738472
anomaly:	10277352	_derivationally_related_form	00244416
01808769	_derivationally_related_form	14920388
anomaly:	00494907	_derivationally_related_form	07115914
anomaly:	07363883	_hypernym	00007846
anomaly:	13745086	_hypernym	04004767
anomaly:	03187268	_hypernym	05808794
anomaly:	11453016	_hypernym	06355894
anomaly:	00210797	_hypernym	03183080
anomaly:	01458664	_derivationally_related_form	00233386
anomaly:	03501152	_derivationally_related_form	01129337
anomaly:	02289295	_derivationally_related_form	01185475
anomaly:	00380994	_derivationally_related_form	02485451
anomaly:	11868814	_has_part	09063259
anomaly:	02609764	_derivationally_related_form	07180570
anomaly:	10353016	_hypernym	15271008
14334511	_hypernym	14334122
anomaly:	02286027	_hypernym	02195470
anomaly:	01259005	_derivationally_related_form	02327028
anomaly:	05026508	_hypernym	12072210
anomaly:	00988320	_derivationally_related_form	11956671
anomaly:	00560529	_derivationally_related_form	00756331
anomaly:	01067002	_derivationally_related_form	00970732
anomaly:	00247390	_derivationally_related_form	00809465
anomaly:	05999797	_hypernym	04093625
anomaly:	01416354	_hypernym	14023491
anomaly:	04289690	_hypernym	01762525
anomaly:	00878136	_derivationally_related_form	01050627
09367203	_hypernym	00002452
14919948	_hypernym	14980215
05137557	_hypernym	05137165
anomaly:	00218208	_derivationally_related_form	02950482
14948645	_hypernym	14591091
13248087	_hypernym	13247818
02717362	_hypernym	01985524
anomaly:	14862753	_hypernym	08621598
07140348	_hypernym	07139873
anomaly:	05638987	_hypernym	05872982
anomaly:	10442417	_derivationally_related_form	00506299
01737417	_hypernym	01752884
anomaly:	01425709	_derivationally_related_form	04628192
anomaly:	06883725	_hypernym	05064827
anomaly:	09906449	_hypernym	07080868
