#	top	0.001
08578517	_derivationally_related_form	02661574
08776687	_member_of_domain_region	08040008
04250224	_hypernym	04090263
14687818	_hypernym	14875077
anomaly:	05737153	_derivationally_related_form	01003729
01782519	_also_see	02056880
13319032	_hypernym	13325010
07288801	_hypernym	00029378
anomaly:	01276970	_derivationally_related_form	01004550
00689344	_derivationally_related_form	07138915
09409203	_derivationally_related_form	01882814
12774496	_hypernym	14898470
04270891	_has_part	02790322
01282014	_derivationally_related_form	04729328
01896031	_hypernym	14755804
14804175	_derivationally_related_form	01366653
14246710	_hypernym	14242337
00618682	_derivationally_related_form	05840188
02356704	_derivationally_related_form	13775706
02699141	_derivationally_related_form	09909060
05462057	_has_part	05461816
15184170	_hypernym	15183802
05513529	_has_part	05521111
01966861	_also_see	01923414
06945679	_hypernym	06943558
03057021	_hypernym	03863923
07092356	_hypernym	07092158
13163991	_derivationally_related_form	00329654
02684453	_hypernym	00781000
01544692	_also_see	02305856
02116980	_verb_group	01817574
02935017	_hypernym	02911485
07844042	_hypernym	07881800
10059323	_derivationally_related_form	06062842
07710616	_hypernym	07566863
07387316	_derivationally_related_form	01059743
13978166	_hypernym	13977366
04391569	_hypernym	04339291
05871792	_hypernym	05872477
03744276	_has_part	04071876
04576211	_has_part	02889425
08542081	_hypernym	08541841
07594840	_hypernym	07557165
00279835	_hypernym	00191142
anomaly:	00935987	_verb_group	00968211
00253277	_verb_group	00252990
05014099	_hypernym	05011790
01447868	_also_see	01375637
01370590	_also_see	01227137
01380638	_also_see	01976089
07339808	_hypernym	07339653
00226882	_verb_group	00252990
13575869	_hypernym	00033615
07008680	_hypernym	06269396
04975122	_hypernym	04974968
02311060	_hypernym	00015388
10198437	_hypernym	10648696
15292069	_hypernym	15291801
03888257	_hypernym	04077734
10040344	_derivationally_related_form	02696306
09612131	_hypernym	10782940
13733402	_hypernym	13728499
07086323	_hypernym	07083732
03115897	_hypernym	03360845
03417749	_hypernym	04610879
00960851	_hypernym	00954311
03439814	_hypernym	03510583
00237869	_instance_hypernym	00235435
00360143	_hypernym	00359903
01428853	_hypernym	01291069
10257221	_hypernym	09608709
anomaly:	09495103	_hypernym	11556857
13536016	_hypernym	13518963
04809237	_hypernym	04809784
05630409	_hypernym	05629682
10369955	_hypernym	10582746
14440137	_hypernym	14439447
05670972	_derivationally_related_form	02577061
05122099	_hypernym	05121418
05457469	_hypernym	05456945
08174398	_has_part	08175498
06706676	_hypernym	06696483
15293590	_hypernym	15113229
03181293	_hypernym	03278248
08632423	_hypernym	08497294
01052782	_derivationally_related_form	07386614
anomaly:	00348008	_derivationally_related_form	10645854
07137129	_hypernym	07136940
11086774	_instance_hypernym	10705615
06633363	_hypernym	06628861
00588473	_hypernym	00586262
06696483	_derivationally_related_form	02261888
02374914	_also_see	01372049
05115568	_hypernym	05115040
01302365	_derivationally_related_form	00086297
06762711	_hypernym	06722453
08303275	_hypernym	08304895
01293389	_hypernym	01295275
07967736	_hypernym	07967382
07886849	_hypernym	07886572
02886599	_hypernym	04336034
00397576	_hypernym	00140123
10747294	_derivationally_related_form	06464419
01507006	_derivationally_related_form	13501941
04977561	_hypernym	04976952
anomaly:	08060193	_hypernym	02244956
00921790	_hypernym	15236475
09442838	_hypernym	09222051
00996485	_also_see	02343816
05796423	_hypernym	05794694
01948573	_derivationally_related_form	10127273
05196582	_hypernym	05196375
01288052	_derivationally_related_form	03330947
05127959	_derivationally_related_form	02685390
00754280	_hypernym	00780148
02833576	_hypernym	03264136
00013328	_derivationally_related_form	03964744
01721415	_hypernym	01720980
04707409	_derivationally_related_form	02696503
06542830	_hypernym	06542047
01223833	_hypernym	01223616
04673965	_derivationally_related_form	00422090
05557839	_hypernym	05557339
06117855	_hypernym	06117562
07003119	_hypernym	06998748
09857007	_hypernym	09629246
00664483	_hypernym	00665886
01654271	_hypernym	01619354
02475261	_hypernym	00803325
01642924	_derivationally_related_form	11410625
02397460	_synset_domain_topic_of	08274923
09992538	_hypernym	09945905
05194043	_derivationally_related_form	02586121
00189511	_derivationally_related_form	04169707
05123416	_hypernym	05090441
01456771	_hypernym	01224001
02416278	_hypernym	02413480
02556126	_derivationally_related_form	09815790
02384940	_also_see	02486693
02643574	_hypernym	02642814
13112427	_hypernym	08436759
00031820	_hypernym	01802494
06741099	_hypernym	06740644
01214265	_also_see	01434278
00325502	_derivationally_related_form	01921772
00666886	_derivationally_related_form	00075515
08822855	_has_part	09429934
02073545	_hypernym	02074677
00468791	_derivationally_related_form	00346296
10335801	_hypernym	10638385
00209598	_hypernym	00209174
02603699	_derivationally_related_form	01932973
06586471	_synset_domain_topic_of	00928947
10213429	_derivationally_related_form	00533897
05692910	_hypernym	05692419
06630627	_hypernym	06630017
08612786	_hypernym	08512259
01798452	_derivationally_related_form	14376188
02277448	_hypernym	02321391
00528397	_hypernym	06619065
10152440	_hypernym	10615334
00753428	_hypernym	00752493
10495555	_hypernym	09977660
01044377	_hypernym	01044114
00780148	_hypernym	00769092
00466651	_hypernym	01461328
04759849	_derivationally_related_form	00013160
10744544	_hypernym	10765679
01529766	_hypernym	01528821
01506583	_derivationally_related_form	00341695
08376250	_derivationally_related_form	01466303
13841651	_hypernym	13841213
07413899	_hypernym	07356676
05686481	_hypernym	00023271
01225027	_hypernym	01224031
01026262	_derivationally_related_form	04905188
00086297	_hypernym	00085219
05817845	_hypernym	05817396
08952190	_has_part	09263087
02457058	_hypernym	01313923
07441619	_hypernym	07440979
10499355	_hypernym	10083823
01804961	_hypernym	00720063
01578513	_hypernym	01577635
00016380	_hypernym	00014405
anomaly:	07250339	_derivationally_related_form	00368302
13370014	_hypernym	13368052
00418921	_hypernym	00233335
00105164	_hypernym	00104539
05821486	_hypernym	05820620
14472624	_derivationally_related_form	00413432
01489465	_hypernym	01438304
00488430	_hypernym	00487748
00329495	_derivationally_related_form	13107891
04294879	_derivationally_related_form	02459915
13354985	_hypernym	06516595
00524530	_derivationally_related_form	00386392
00834636	_has_part	00837675
05702726	_hypernym	05702275
04960277	_derivationally_related_form	00280532
11923174	_hypernym	11915214
04842515	_derivationally_related_form	01793177
01732172	_hypernym	01712704
02148109	_derivationally_related_form	01241594
10496193	_derivationally_related_form	01473176
13913566	_derivationally_related_form	01659248
01856626	_hypernym	01855606
01259773	_hypernym	00242808
01320669	_hypernym	01321002
00182213	_hypernym	01080366
10177150	_synset_domain_topic_of	06155567
02611373	_also_see	01116585
01261974	_hypernym	00242808
00680346	_hypernym	00680145
00022686	_derivationally_related_form	02309341
04552696	_hypernym	03764276
01265176	_hypernym	00117959
00272391	_derivationally_related_form	13554343
00591725	_derivationally_related_form	09996920
00095873	_hypernym	00095502
02563860	_hypernym	02560164
02514575	_member_meronym	02515914
00164444	_hypernym	01631072
11543792	_hypernym	11537886
11264973	_instance_hypernym	09924996
11225661	_instance_hypernym	09799213
14855724	_derivationally_related_form	03008207
00430140	_hypernym	00747029
02229544	_hypernym	02226183
14976448	_derivationally_related_form	01483779
01657977	_derivationally_related_form	00912274
01467986	_member_meronym	01468532
13912992	_hypernym	05071027
11194205	_instance_hypernym	10045713
00077698	_hypernym	00065070
04606574	_has_part	03594277
00051045	_derivationally_related_form	04792357
00382474	_hypernym	00381680
14181187	_hypernym	14178077
12131216	_member_meronym	12131405
01165290	_hypernym	00273445
02414473	_derivationally_related_form	00799537
00904690	_derivationally_related_form	01241331
02257370	_hypernym	02220461
08309409	_hypernym	08307589
07510495	_hypernym	07509572
02226598	_member_meronym	02227430
02458517	_hypernym	02453611
00905852	_derivationally_related_form	01227190
11746776	_member_meronym	11750359
anomaly:	13853546	_also_see	13850304
04294426	_derivationally_related_form	00270826
00604930	_derivationally_related_form	10680153
14798450	_hypernym	15010703
01271189	_derivationally_related_form	03315644
01964441	_hypernym	01963571
02538406	_hypernym	02534559
02084104	_derivationally_related_form	00932624
10104209	_hypernym	10676877
05483890	_has_part	05484355
09037394	_has_part	09210346
05301072	_hypernym	05297523
02143283	_hypernym	02137132
00436404	_hypernym	00123170
06892358	_hypernym	06892016
00262076	_hypernym	01631072
12684640	_member_meronym	12916935
02739480	_hypernym	00121046
07373602	_hypernym	07373277
06919433	_hypernym	06907728
00084371	_derivationally_related_form	00601822
02967626	_derivationally_related_form	01497292
10644301	_hypernym	10176679
13872592	_has_part	13902482
01021629	_derivationally_related_form	05795044
02470451	_member_meronym	02482820
00874002	_hypernym	00755745
00562935	_derivationally_related_form	02557638
00360932	_hypernym	00146138
02616851	_hypernym	02612657
08956760	_member_meronym	09719794
02892767	_hypernym	04596852
14562960	_derivationally_related_form	00354845
02629793	_derivationally_related_form	00525453
10460806	_derivationally_related_form	00935247
01361973	_member_meronym	01362196
01437805	_member_meronym	01448767
08836630	_has_part	08842819
02239347	_member_meronym	02239934
03331820	_hypernym	03077958
01835087	_member_meronym	01835276
02268351	_hypernym	01158572
00921072	_derivationally_related_form	05919034
02529515	_member_meronym	02531820
04958634	_derivationally_related_form	00404202
01156438	_hypernym	01123598
02206624	_member_meronym	02206856
01667607	_derivationally_related_form	03282933
11856981	_member_meronym	11862598
11665781	_member_meronym	12313005
00471196	_hypernym	00471711
08918944	_has_part	08919241
12967281	_member_meronym	13226526
10113249	_hypernym	10434424
01389507	_hypernym	01387065
11787625	_hypernym	11779300
01926379	_hypernym	01925695
05511618	_hypernym	05511286
02041246	_hypernym	02041085
08167953	_hypernym	08167365
anomaly:	07333649	_derivationally_related_form	02014733
04680285	_hypernym	03178782
01610955	_hypernym	01605630
01389188	_member_meronym	01389875
00094500	_hypernym	00094240
12322887	_member_meronym	12348774
12732009	_hypernym	12731401
01354869	_member_meronym	01357707
02657805	_member_meronym	02658381
00683280	_hypernym	00686447
00263492	_hypernym	00262249
12633386	_member_meronym	12634986
01638368	_derivationally_related_form	00795720
12252620	_member_meronym	12254478
02227773	_member_meronym	02227966
02354950	_member_meronym	02353529
06428216	_derivationally_related_form	01549420
01059123	_derivationally_related_form	05703429
02112891	_derivationally_related_form	13428159
00329831	_derivationally_related_form	02994858
07365849	_hypernym	07291312
00379774	_derivationally_related_form	13573181
09788237	_hypernym	09774266
01471547	_derivationally_related_form	10586265
09441107	_has_part	08997310
12684640	_member_meronym	12693590
05302499	_has_part	05282433
07362218	_hypernym	07363883
09075842	_member_of_domain_region	01282711
02679788	_derivationally_related_form	00048129
01781983	_derivationally_related_form	14405931
05392348	_hypernym	05516848
11608055	_member_meronym	11608250
05166805	_derivationally_related_form	01817500
00681125	_derivationally_related_form	04645943
00144694	_derivationally_related_form	13899404
05202497	_hypernym	05200169
00344421	_synset_domain_topic_of	00903559
06626446	_derivationally_related_form	00894221
10047822	_hypernym	09804806
01663169	_member_meronym	01664244
12021120	_member_meronym	12023108
00003431	_hypernym	00105333
11864364	_member_meronym	11909048
08707917	_has_part	09483129
12737383	_member_meronym	12738480
01566888	_member_meronym	01568493
01193099	_hypernym	01166351
05186306	_hypernym	05187446
01577635	_hypernym	01227675
11856981	_member_meronym	11857528
02500144	_derivationally_related_form	01161017
00252662	_derivationally_related_form	00475819
10712229	_derivationally_related_form	00261314
00830761	_derivationally_related_form	10630188
04758776	_derivationally_related_form	01412415
10742546	_derivationally_related_form	02405390
12792638	_member_meronym	12793015
15067877	_hypernym	03013162
09663472	_hypernym	09649554
12968882	_member_meronym	12969670
02503517	_hypernym	02453108
01885498	_hypernym	01883513
02621244	_derivationally_related_form	05868954
00635794	_hypernym	00597385
01877812	_hypernym	01877134
01895128	_hypernym	05588174
00971015	_hypernym	01029852
11529603	_member_meronym	11744583
00022099	_hypernym	00018813
08567877	_derivationally_related_form	00746479
14041256	_hypernym	14035298
00031663	_derivationally_related_form	07127563
11629501	_member_meronym	11639609
02454119	_member_meronym	02455310
01734300	_synset_domain_topic_of	05718935
08713772	_has_part	01302935
02970685	_has_part	02767433
12792041	_member_meronym	12798041
00548781	_derivationally_related_form	07090108
04384016	_hypernym	04059701
05841351	_hypernym	05841151
12149751	_member_meronym	12150028
00940214	_derivationally_related_form	01266152
02657083	_member_meronym	02663657
09110422	_has_part	09249418
07677860	_hypernym	07677593
00550771	_has_part	00548326
08639776	_derivationally_related_form	01304716
07708798	_hypernym	07707451
00851933	_derivationally_related_form	00425905
04942869	_hypernym	04916342
01574923	_derivationally_related_form	03693973
00755745	_derivationally_related_form	05944958
